Global_active_power, Noise, Anomaly
1.57765,0.630691458,1
1.452,1.617370719,0
1.5802,2.339327666,1
1.366,0.953338066,0
1.5831,1.724768939,0
1.58535,1.265687539,0
1.362,1.863165604,1
1.348,1.520771507,0
3.506,3.494804261,0
4.298,4.851071068,1
2.5,2.619091723,0
1.526,1.948839138,0
1.528,0.990564007,1
1.522,0.909129884,1
1.7721,0.861424794,1
1.7778,2.774340013,1
1.512,0.607115171,1
1.508,1.160252472,0
1.7944,1.890229206,0
1.514,1.786425792,0
1.52,2.057847453,1
1.8116,1.318415325,0
1.81745,1.590096146,0
1.82445,1.153689445,1
1.562,2.400152518,1
1.83905,2.821780064,1
1.8472,1.204848975,1
1.8592,1.661046928,0
1.87165,0.923464817,1
1.8849,1.358268,1
1.874,1.352032731,1
1.9098,2.496287741,1
1.908,2.83275817,1
1.9364,1.172911923,1
1.94885,1.018931715,1
1.862,1.975983729,0
1.9729,2.22983293,0
1.93,1.482934888,0
1.99845,2.136125303,0
2.00875,1.215865639,1
2.076,1.989312978,0
2.03665,2.067243215,0
1.946,1.716636957,0
1.942,1.456202924,0
2.0785,1.811462206,0
2.596,1.912156426,1
3.786,3.165287757,1
1.934,2.381416885,0
1.924,2.648151398,1
1.924,1.512105432,0
1.92,1.690978618,0
1.912,1.82248728,0
1.856,1.164881147,1
1.846,1.535124921,0
2.10485,2.645500277,1
2.113,2.659226133,1
1.846,1.238724573,1
2.12955,2.559438221,0
1.842,1.591185548,0
1.84,1.998938875,0
1.848,1.170688564,1
1.862,1.561318676,0
2.17165,2.29260669,0
1.868,1.383436261,0
2.1864,2.261438338,0
2.1921,2.724703982,1
1.788,2.286080969,0
1.784,1.010052083,1
1.782,1.09904817,1
2.19055,2.165891064,0
2.1883,1.927907083,0
2.18635,2.728530283,1
2.18605,2.70062717,1
1.892,1.780713567,0
2.1862,1.545312814,1
2.187,1.694254238,0
2.18785,2.924028368,1
2.18725,1.445693223,1
2.1868,2.783077239,1
1.888,2.409996093,1
1.886,2.489442306,1
2.18115,2.09138209,0
2.17965,2.25734553,0
2.1781,2.641809385,0
1.88,2.582389382,1
1.888,2.455545451,1
1.932,2.209606594,0
2.1126,2.348233249,0
2.1066,1.802461646,0
1.592,1.115855581,0
2.09015,1.811409157,0
2.0822,2.909244709,1
2.0754,2.87914934,1
1.576,2.554736428,1
1.576,2.460427075,1
1.58,0.793994302,1
1.558,2.467636525,1
2.03955,1.294750695,1
2.0261,2.465264586,0
2.0127,2.213058225,0
1.99915,1.817225457,0
1.314,0.467235674,1
1.97185,2.102218716,0
1.9578,1.706610334,0
1.94425,2.792748349,1
1.9322,2.160998335,0
1.92025,2.31616011,0
1.312,1.73216758,0
1.32,0.650012106,1
1.332,1.36539604,0
1.87425,2.684297765,1
1.332,0.46628135,1
1.33,2.163610983,1
1.8346,2.061789455,0
1.332,1.887496569,1
1.8079,2.220356474,0
1.7964,2.418023145,1
1.43,2.087247305,1
1.77265,1.58569688,0
1.418,1.925492887,1
1.74915,1.004147388,1
1.73745,0.99989772,1
1.72565,2.255840437,1
1.414,2.207192589,1
1.424,0.678081908,1
1.69085,1.603412374,0
1.678,2.416430942,1
1.6894,2.225240742,1
1.705,1.709286492,0
1.7027,0.847818512,1
1.544,1.141617712,0
1.476,1.956977673,0
1.476,1.295278636,0
1.69325,1.089169014,1
1.69065,1.394570636,0
1.47,1.920206632,0
1.468,2.247863374,1
1.966,1.294885197,1
1.888,2.503211036,1
1.71585,1.189441047,1
1.394,0.565635341,1
1.382,2.239439014,1
1.72165,1.627271143,0
1.72345,2.385915607,1
1.7256,1.439407816,0
1.374,0.960977806,0
1.72905,2.722483726,1
1.4,0.976559886,0
1.38,0.803239859,1
1.73435,1.206320601,1
1.74195,1.334321157,0
1.80105,1.053439221,1
3.646,4.088153816,0
1.91665,2.848321699,1
3.644,3.589360837,0
3.618,3.173627737,0
2.0847,1.707745237,0
2.1404,2.477576127,0
3.666,3.160728426,1
3.772,3.707935975,0
3.762,4.252367393,0
2.37275,3.232819368,1
2.43215,1.848031088,1
3.778,2.962893594,1
2.5313,1.967078327,1
1.518,0.847070092,1
2.53615,2.851152714,0
1.514,1.951691969,0
2.49535,2.018618819,0
2.4956,1.600889936,1
2.4948,3.1273931,1
2.49575,2.788487948,0
1.51,0.552036269,1
1.59,0.929455833,1
2.50015,2.836007546,0
1.486,0.883558374,1
2.50095,2.857776577,0
2.489,3.35672483,1
1.48,1.559384773,0
2.47925,3.146354102,1
1.474,1.393128648,0
1.476,1.637871057,0
2.48575,2.598350883,0
2.48805,2.020365891,0
1.402,1.954747356,1
1.4,0.745228492,1
1.392,0.430823857,1
2.48925,2.376856937,0
2.4899,2.940458177,0
2.4902,1.638492898,1
1.414,1.241161395,0
1.412,0.854687247,1
1.412,2.246156771,1
2.31605,1.995325061,0
2.26035,2.243573654,0
1.422,0.733565973,1
2.15075,2.592307926,0
1.418,1.138727548,0
2.0385,2.265187279,0
1.97965,1.364387724,1
1.921,2.192975092,0
1.86195,1.417691757,0
1.8024,0.855691067,1
1.51,0.827949923,1
1.7098,1.549177501,0
1.7116,2.011233208,0
1.7135,0.923852952,1
1.71545,1.818147983,0
1.602,1.197814154,0
1.606,1.153802463,0
1.7227,1.92150116,0
1.598,1.353320407,0
1.598,0.855791354,1
1.592,1.419624324,0
1.7295,0.746307326,1
1.7322,1.060696336,1
1.73505,1.482518485,0
1.7375,2.621065198,1
1.536,1.168146239,0
1.522,0.612549836,1
1.74115,1.031396235,1
1.7425,1.169895777,1
1.74385,2.730983792,1
1.5,0.874975921,1
1.504,1.782128541,0
1.494,1.683905853,0
1.49,1.948581177,0
1.472,1.834761208,0
1.75435,2.110582179,0
1.43,1.454291573,0
1.396,1.352000448,0
1.402,1.038099029,0
1.7537,1.394737551,0
1.438,1.132647049,0
1.80755,1.202679009,1
3.75,3.113386891,1
3.756,3.86457999,0
3.772,3.56665096,0
3.748,4.440938389,1
3.744,2.997114147,1
2.1576,1.29247554,1
3.74,3.676125874,0
2.2739,1.565692783,1
3.726,3.628755714,0
2.3831,2.332591738,0
3.738,2.809840989,1
3.768,2.952895893,1
4.172,4.178532447,0
2.6053,2.267767735,0
1.734,1.388727318,0
2.60855,3.172647488,1
2.6053,3.163292728,1
1.484,0.57258131,1
2.5996,2.735737443,0
2.58915,1.683641488,1
0.334,0.178579315,0
2.526,2.094607966,0
2.4946,3.172915146,1
2.4644,2.504221382,0
2.4345,3.083971649,1
0.368,1.209052031,1
0.44,0.287591744,0
2.34845,3.094915804,1
0.31,0.881522581,1
0.312,0.903802016,1
0.304,-0.133297868,0
0.3,-0.585717144,1
2.20005,2.763194306,1
0.298,-0.269504685,1
0.298,0.951420435,1
2.11615,2.336066346,0
0.304,1.256817525,1
2.05985,1.250476809,1
0.232,-0.388967909,1
1.9469,2.902574296,1
0.228,0.582120361,0
1.7706,0.906202994,1
0.226,0.310378078,0
0.22,0.645484183,0
0.22,0.426287552,0
1.4174,1.42240996,0
0.218,-0.32995127,1
0.222,-0.077706528,0
1.15505,0.856554861,0
0.218,0.678194085,0
0.97895,1.376957719,0
0.224,-0.228482281,0
0.79165,1.296550108,1
0.224,-0.175844439,0
0.67,1.220549694,1
0.6372,1.431978925,1
0.332,0.762264844,0
0.5799,1.334729578,1
0.55115,-0.40538326,1
0.328,-0.259937884,1
0.52965,0.816933796,0
0.322,0.51166007,0
0.5292,0.249470202,0
0.5291,0.840053698,0
0.32,-0.293210394,1
0.318,1.275558133,1
0.326,-0.052248413,0
0.322,-0.103962868,0
0.525,0.5340473,0
0.52505,0.959860972,0
0.228,0.839279963,1
0.52315,0.89051592,0
0.296,1.005549218,1
0.296,0.476463147,0
0.52295,0.263321127,0
0.296,0.004976321,0
0.294,0.778229888,0
0.294,-0.453169037,1
0.292,1.12553383,1
0.52705,0.171511689,0
0.5286,0.917603301,0
0.529,-0.323701728,1
0.529,0.573960943,0
0.52915,-0.359521503,1
0.5291,-0.277105704,1
0.218,-0.766815587,1
0.5291,0.138482748,0
0.529,0.491988745,0
0.218,0.099945621,0
0.528,1.38664151,1
0.5289,1.318551502,1
0.55405,-0.247962053,1
1.386,0.533160068,1
1.38,2.346969975,1
1.38,1.048390501,0
1.378,0.542460291,1
1.392,1.807332792,0
0.7209,1.49432438,1
1.392,1.430694577,0
0.77695,1.02567942,0
1.5,0.883258373,1
1.496,2.374011598,1
1.488,2.179246172,1
1.47,1.73669389,0
1.468,2.316914121,1
0.9508,-0.0185582,1
0.979,0.816968501,0
1.00735,0.331786961,1
1.452,2.311784434,1
1.06915,0.910723373,0
1.1069,0.417449038,1
2.052,2.229433882,0
1.19465,2.115945748,1
2.024,2.423005051,0
1.964,1.987058815,0
1.32285,1.462835524,0
2.03,1.174699127,1
2.03,1.638941705,0
2.024,2.141159402,0
2.022,1.393605193,1
2.026,2.374175385,0
1.58375,2.242512842,1
1.6282,2.320291511,1
1.67245,1.82285579,0
1.7168,2.36195947,1
1.956,2.369292017,0
1.80415,2.024355851,0
1.902,2.644579243,1
2.084,1.596072646,0
1.9407,1.516610836,0
1.99245,2.286093529,0
2.284,2.994805507,1
2.0411,2.255236386,0
2.0654,1.65020441,0
2.23,1.491203316,1
2.101,2.611991703,1
2.1149,1.5709521,1
2.1285,2.906767053,1
1.928,1.190414375,1
2.15235,1.315502496,1
2.1634,2.340615912,0
1.954,1.238945787,1
2.1875,2.290704311,0
2.05,1.090372248,1
2.21645,2.764542472,1
2.22935,1.84156762,0
2.02,1.296692199,1
2.124,1.872155017,0
2.2729,2.21681116,0
1.952,2.480404977,1
2.2855,1.305261164,1
2.28475,2.091141087,0
2.132,1.788264979,0
2.2891,1.956189383,0
2.2931,3.193654035,1
2.292,2.01649553,0
2.30735,1.493270087,1
2.31505,1.855890382,0
2.31865,2.94018442,1
2.182,1.617622105,1
2.32735,2.137785948,0
2.32645,2.421839258,0
2.186,2.998364315,1
2.33615,2.620023598,0
2.22,2.767929844,1
2.3559,1.95564353,0
3.1681,4.131397496,1
4.452,4.788491338,0
3.29125,3.429051735,0
4.148,4.660067113,1
4.134,3.817933424,0
3.43325,2.799682075,1
3.4783,2.82482733,1
3.386,3.340006905,0
2.75515,2.949539281,0
2.23,2.293229598,0
2.238,1.793558531,0
2.288,2.939719264,1
2.278,2.880313318,1
2.80175,2.834691849,0
2.8227,2.959299818,0
2.8577,2.329750835,1
3.952,3.750668083,0
2.9169,2.900567669,0
2.91995,2.476099672,0
2.9255,2.412752442,1
2.93075,2.985290528,0
2.9339,2.480947002,0
2.941,2.625250376,0
2.9486,3.485307786,1
2.95625,3.281321616,0
2.234,3.149211718,1
2.232,1.388732633,1
2.967,3.793792271,1
2.97,3.322716548,0
2.228,1.309826654,1
2.258,1.730581472,1
2.96345,3.782780714,1
2.196,1.688442404,1
2.204,2.152348942,0
2.9639,2.612820125,0
2.96915,2.909350861,0
2.172,2.782353282,1
2.96965,3.401494047,0
2.192,2.036471553,0
2.9609,3.614229089,1
2.234,1.693863757,1
2.238,2.940258074,1
2.194,2.666700102,0
2.743,2.580324437,0
2.6932,1.862137,1
1.956,1.490200823,0
1.908,1.846527064,0
2.5402,2.128792571,0
2.52355,2.822572287,0
2.50775,1.846135114,1
2.49065,1.787371175,1
1.538,1.366696645,0
2.4536,2.181323926,0
1.52,1.580677401,0
2.40225,2.947453002,1
1.772,2.188250493,0
2.30885,1.961090962,0
2.2941,2.89519395,1
1.824,1.010995497,1
1.738,1.506721707,0
2.2613,1.470999442,1
2.2491,1.768835059,0
2.23905,2.840340357,1
1.81,1.922562627,0
2.2102,1.800848125,0
2.116,1.852227817,0
2.454,2.613276859,0
2.336,1.989964376,0
2.344,1.728021725,1
2.2232,1.419598957,1
2.23385,2.095547553,0
2.2459,2.612724036,0
2.704,1.843196117,1
2.628,2.530820583,0
2.528,1.555388685,1
2.286,2.638282455,0
2.29495,2.3692969,0
2.43,3.276925938,1
2.614,2.981770786,0
2.722,2.512870793,0
2.614,2.590684654,0
2.56,3.128140062,1
2.3503,1.878069984,0
2.63,2.644331434,0
2.37525,3.16035548,1
2.39285,3.036734827,1
2.4114,2.503006788,0
2.648,3.079765003,0
2.46305,2.86619594,0
2.489,2.721669632,0
2.51595,1.803909899,1
2.642,1.651259332,1
3.17,3.41484855,0
3.664,2.739749846,1
2.6862,3.129829647,0
3.604,4.544128698,1
3.596,2.696967716,1
2.82035,2.180487475,1
2.8649,2.111576312,1
2.906,3.338709182,0
2.9489,3.323823964,0
3.528,2.812562688,1
3.6,2.804570846,1
3.59,3.69262333,0
3.198,3.674687561,0
3.096,3.025897138,0
3.166,2.855500529,0
3.18635,4.011253343,1
3.21415,3.247438716,0
3.24005,2.432970547,1
3.25985,2.601753593,1
3.2793,3.084615024,0
3.464,2.697323163,1
3.452,3.848124704,0
3.34455,4.136587053,1
3.37055,3.012109379,0
3.538,4.529965075,1
3.41625,3.003208923,0
3.24,3.567457147,0
3.236,3.182763298,0
3.46,4.104621029,1
3.47505,4.202561857,1
3.14,3.390818437,0
3.50225,3.653602093,0
3.148,4.056439058,1
3.52705,3.379488221,0
3.128,2.249975486,1
3.15,2.21344627,1
3.182,3.641190936,0
3.194,2.281259987,1
3.19,3.441314738,0
3.192,2.906209426,0
3.6059,4.206149626,1
3.5919,4.526961604,1
3.5781,3.994046829,0
3.57005,3.262171966,0
3.288,3.651569217,0
3.55375,3.978896654,0
3.096,3.633643874,1
3.52785,3.383058341,0
2.506,2.460384299,0
3.47875,3.745453445,0
2.49,1.888476287,1
2.486,2.696225393,0
2.618,2.508766039,0
3.3955,3.878144875,0
2.502,3.277936169,1
3.36205,4.210773845,1
3.33875,2.622462793,1
3.31505,3.117120268,0
2.55,3.498163623,1
2.636,3.150008794,1
3.25005,3.282730328,0
3.22885,3.528763014,0
3.21025,3.998338153,1
2.806,3.453412107,1
2.792,2.825744251,0
3.15865,3.211868753,0
3.14025,3.334434272,0
3.1261,2.750349339,0
3.11525,2.923171652,0
3.10585,2.731904258,0
3.0932,2.458912407,1
2.44,2.386028728,0
2.564,2.505605809,0
3.03515,3.662844167,1
3.00185,3.206915397,0
2.9667,2.26496156,1
1.47,2.450177876,1
2.8802,2.980115087,0
2.83775,3.115740163,0
1.526,1.092818421,0
1.528,1.577315049,0
2.7164,2.188648806,1
2.67675,3.669128999,1
1.528,0.905917584,1
1.522,1.85103557,0
1.522,0.562593044,1
1.522,0.782586054,1
2.47255,1.898344183,1
1.51,1.586502053,0
2.42165,1.694901641,1
2.39585,3.175583477,1
1.46,1.117120668,0
1.458,0.597096364,1
2.31355,3.050855945,1
1.452,2.133529098,1
1.452,0.752336613,1
1.456,0.602973451,1
1.45,2.218534722,1
2.17965,2.838027715,1
2.1533,1.463650464,1
1.796,1.026962382,1
2.11325,2.026644534,0
1.896,0.943286689,1
3.19,2.51833004,1
2.89195,2.792941038,0
5.438,5.890447558,0
3.03585,2.304469584,1
3.1164,3.379471872,0
3.16195,2.439529478,1
3.22045,3.698124609,0
3.2826,4.15114597,1
3.34925,3.533047706,0
3.41365,3.937730105,1
3.48955,3.870895202,0
3.5684,3.033093745,1
4.89,4.450431522,0
3.7328,4.040334014,0
3.8187,4.228870569,0
4.86,4.178376538,1
4.856,4.849151207,0
4.0694,3.862032698,0
4.602,4.37039009,0
4.642,5.189747287,1
4.30215,3.836820011,0
4.3802,4.226520781,0
4.45825,5.16684174,1
4.666,4.472932364,0
4.484,4.688299864,0
4.68515,5.631315069,1
4.7604,4.665128785,0
4.488,3.639288109,1
4.506,3.717643154,1
4.384,4.825537372,0
4.27825,4.245889699,0
5.098,4.433856039,1
5.17,4.305920514,1
5.2422,4.667162117,1
4.332,4.996048959,1
4.02,4.496926546,0
4.6714,5.547988011,1
5.4852,6.25717346,1
5.5425,5.540014182,0
4.84355,3.991764704,1
4.8329,5.431727444,1
3.834,3.238705671,1
4.098,3.693935771,0
4.74565,4.878690563,0
4.6715,4.429251163,0
5.4086,5.6812122,0
3.924,4.045097576,0
2.95,2.942802598,0
5.29905,5.035852882,0
4.5099,4.960058184,0
3.26,2.925226508,0
5.1909,5.708617765,1
3.186,3.648572292,0
3.63,3.995647248,0
3.662,4.174616678,1
2.972,3.454009259,0
3.508,3.700399298,0
4.22355,3.869065194,0
2.55,2.61431972,0
3.93,4.246906803,0
2.664,3.036850693,0
3.6,3.9263865,0
4.03525,4.692152816,1
3.346,4.088260335,1
2.79,2.346440406,0
1.964,2.009489163,0
2.006,1.33477323,1
3.77245,2.907919405,1
3.70985,4.353335055,1
3.6492,4.582444023,1
1.998,1.439788526,1
3.5627,3.783877747,0
3.50245,4.297568516,1
1.742,1.362175385,0
3.37225,4.321169843,1
3.30755,2.437514341,1
1.444,0.694385011,1
3.18815,2.763701177,0
1.438,0.487181202,1
1.418,2.349687664,1
1.432,1.257067493,0
1.374,2.285926187,1
1.406,1.820485227,0
0.892,0.65348497,0
2.75325,2.529560863,0
2.65905,3.108971934,0
0.426,0.299283747,0
2.508,2.278273267,0
0.422,0.334345439,0
2.3368,1.518839701,1
2.26585,1.550377248,1
2.17395,2.405022817,0
2.10495,1.81260374,0
0.41,1.090607379,1
0.388,0.163364011,0
0.342,-0.385559056,1
0.322,0.069802855,0
1.71565,1.569325436,0
1.6597,1.236300157,0
0.33,1.042262,1
1.5109,1.454738969,0
0.29,0.275628171,0
1.36105,1.710367543,0
1.28325,1.086808859,0
0.216,0.224369658,0
1.17565,1.619698761,0
0.216,0.938599249,1
0.234,0.076396907,0
1.04435,1.461077405,0
1.00315,1.385802337,0
0.292,0.523624248,0
0.312,-0.071151878,0
0.8788,0.475133993,0
0.843,0.975632056,0
0.29,-0.21816069,1
0.779,1.239924507,0
0.7501,1.662001273,1
0.306,0.201417846,0
0.6926,0.658549472,0
0.663,0.769518472,0
0.6341,-0.193694584,1
0.6125,1.170999964,1
0.5945,0.817623966,0
0.59485,1.056295355,0
0.888,1.536716775,1
0.6233,0.83401571,0
0.896,0.409524007,0
0.88,-0.005488863,1
0.89,1.734811374,1
0.938,1.614478899,1
0.68645,1.068611486,0
0.988,1.384709575,0
0.7198,1.71875102,1
0.7413,0.078219202,1
1.282,1.269848695,0
0.78015,1.619589321,1
0.964,0.526608644,0
0.958,0.568926368,0
0.8281,1.581215312,1
0.954,1.286262102,0
0.85625,1.583572684,1
0.86765,-0.10146316,1
0.762,1.115545862,0
0.734,1.263693101,1
0.9069,0.857315452,0
0.91725,1.584929126,1
0.92835,0.563088824,0
0.93855,1.513571684,1
0.742,0.930768069,0
0.96065,1.275089504,0
0.72,0.080539671,1
0.98185,1.834235009,1
0.716,1.603725964,1
0.726,1.196081685,0
0.712,1.252056584,1
0.732,1.117339006,0
0.71,1.472504205,1
1.045,1.932872188,1
0.656,0.810842085,0
1.0653,1.862953948,1
0.63,0.560524754,0
0.646,1.254088112,1
0.636,0.633585533,0
1.07015,1.810398506,1
1.07195,0.072440852,1
3.54,4.374914673,1
3.802,3.419897102,0
3.852,3.111414791,1
2.774,1.918783361,1
0.75,0.402399989,0
1.32055,1.218865863,0
1.3145,1.615474905,0
0.73,0.872302534,0
0.842,1.475687369,1
0.834,1.213195788,0
1.27745,0.418768576,1
1.27405,0.479004102,1
0.844,1.537430865,1
0.828,0.339029902,0
0.834,1.815037648,1
0.838,0.413976886,0
1.2673,1.205802323,0
0.838,0.763743068,0
0.816,0.34637187,0
0.824,1.139939228,0
0.77,1.299776477,1
1.27855,1.787533611,1
0.71,0.238869335,0
1.27805,1.074912618,0
0.634,1.236509689,1
1.2742,0.351135116,1
1.27285,0.947586455,0
0.728,1.184084283,0
1.2727,2.228161364,1
1.27305,0.674787348,1
0.706,-0.174765428,1
0.728,0.761301307,0
1.27245,1.885747356,1
1.27415,1.80335225,1
1.2755,1.391000779,0
0.726,0.775782024,0
0.66,0.035324032,1
1.27895,1.709188323,0
0.642,0.17836808,0
0.654,0.070123641,1
0.638,0.697564766,0
0.66,0.370082474,0
0.646,-0.099961405,1
0.66,-0.249114103,1
0.648,1.046738009,0
0.98245,1.162834904,0
0.654,-0.27692666,1
0.634,1.010842286,0
0.654,0.827804436,0
0.9681,1.189777062,0
0.9633,1.955322431,1
0.95855,0.640895044,0
0.95605,0.423263663,1
0.95415,0.378459278,1
0.76,0.230714375,1
0.746,0.071931062,1
0.76,-0.150972233,1
0.742,1.204552174,0
0.76,0.302273672,0
0.94265,0.518114873,0
0.94235,0.165929408,1
0.94195,1.786840622,1
0.768,0.95484117,0
0.95035,1.182300021,0
0.95245,1.212411215,0
0.95225,1.060267268,0
0.648,0.239656746,0
0.528,-0.307771385,1
0.93665,1.332179123,0
0.212,0.143255624,0
0.232,-0.567347146,1
0.9008,1.409064,1
0.308,-0.302625012,1
0.87995,-0.005801771,1
0.87005,0.126424462,1
0.85935,0.679044003,0
0.294,0.548945016,0
0.304,-0.258016562,1
0.8323,1.230424609,0
0.302,-0.275875214,1
0.81395,-0.178188224,1
0.23,0.527894169,0
0.212,-0.505720154,1
0.78165,0.515434302,0
0.214,-0.376285082,1
0.7603,1.197189528,0
0.212,-0.221912355,0
0.73915,0.928138078,0
0.212,0.270487875,0
0.71795,0.507519717,0
0.70685,0.667604257,0
0.228,0.140771859,0
0.68325,0.571214651,0
0.6702,1.631103207,1
0.6565,-0.150955767,1
0.6436,0.858274144,0
0.63115,1.154391305,1
0.344,0.366088574,0
0.322,0.152924682,0
0.60015,-0.10912926,1
0.58915,0.177878158,0
0.336,1.240844725,1
0.314,1.295313163,1
0.332,-0.425451188,1
0.314,0.335024208,0
0.5349,0.01865843,1
0.328,-0.379029944,1
0.314,-0.333034567,1
0.5219,-0.310165184,1
0.5243,1.175320372,1
0.262,0.332986046,0
0.52335,1.174394329,1
0.234,-0.701572435,1
0.214,-0.665851114,1
0.232,-0.200396903,0
0.51555,0.441235239,0
0.51515,1.077760776,1
0.5148,-0.032143133,1
0.308,0.130235103,0
0.51505,1.338121687,1
0.5164,0.058329623,0
0.5179,0.920568668,0
0.306,0.41174074,0
0.52165,0.127609405,0
0.304,1.274501367,1
0.52475,0.812630995,0
0.52525,0.145549349,0
0.52485,-0.046678218,1
0.52535,1.447053996,1
0.5249,0.566600318,0
0.232,0.528452698,0
0.5251,-0.242043558,1
0.234,0.841058756,1
0.52535,0.632753868,0
0.5259,1.359296627,1
0.5257,-0.371282948,1
0.52485,0.841431006,0
0.234,-0.726268966,1
0.51945,1.232210094,1
0.234,1.159956488,1
0.5143,0.658219472,0
0.5142,-0.272677789,1
0.51455,0.535603262,0
0.344,0.751467503,0
0.324,1.042583671,1
0.51535,0.825059928,0
0.32,0.168344294,0
0.338,0.105815765,0
0.318,0.71130011,0
0.5162,0.783058995,0
0.316,0.968063368,1
0.5206,0.590784437,0
0.314,-0.486146529,1
0.52555,0.533402994,0
0.278,1.026791117,1
0.236,0.42205949,0
0.52575,0.324853984,0
0.292,0.667353758,0
0.302,-0.425952555,1
0.5265,1.259643213,1
0.304,1.167459081,1
0.5272,1.391698274,1
0.528,-0.040738563,1
0.398,0.524234498,0
0.378,-0.267432326,1
0.398,0.236129604,0
0.386,-0.570014426,1
0.54405,0.501073696,0
0.54805,-0.165197741,1
0.372,-0.163413955,1
0.39,0.999104233,1
0.344,0.866879742,1
0.326,0.066296773,0
0.308,0.204278616,0
0.316,-0.004847785,0
0.226,-0.445192588,1
0.5664,-0.051984594,1
0.56615,1.264423238,1
0.5668,0.454175734,0
0.56655,0.227341439,0
0.24,-0.320463299,1
0.222,1.074483584,1
0.24,0.275171671,0
0.55915,0.213995001,0
0.55705,0.94668695,0
0.55465,-0.219081739,1
0.5555,-0.411497028,1
0.334,-0.066794239,0
0.35,0.708612751,0
0.55605,0.203387137,0
0.348,0.651913068,0
0.55665,1.497877248,1
0.346,1.113683589,1
0.328,1.307616881,1
0.559,-0.378502594,1
0.324,0.603421198,0
0.34,1.121860774,1
0.56535,1.460168763,1
0.566,0.618899829,0
0.252,0.132454068,0
0.224,0.489724354,0
0.56015,1.451470597,1
0.218,-0.300936493,1
0.55315,0.481864065,0
0.22,0.877754762,1
0.5452,-0.325616374,1
0.218,-0.452112336,1
0.236,0.539574855,0
0.53295,-0.138349221,1
0.268,0.687983705,0
0.302,0.106444084,0
0.52755,0.628380746,0
0.3,-0.212021976,1
0.52715,1.138406006,1
0.3,0.593606512,0
0.316,-0.673024502,1
0.292,0.121326603,0
0.53235,1.308766436,1
0.292,1.028597548,1
0.238,-0.633700587,1
0.218,0.023126632,0
0.53375,0.978529812,0
0.5332,1.131610945,1
0.236,0.875415121,1
0.224,0.384672977,0
0.242,0.909876985,1
0.224,0.979196153,1
0.24,0.000679892,0
0.238,0.071781209,0
0.22,0.619731017,0
0.298,-0.155053362,0
0.332,-0.181203357,1
0.348,-0.006626591,0
0.52075,-0.472328333,1
0.344,0.739067085,0
0.52075,0.068966104,0
0.34,0.711420077,0
0.52035,-0.373192394,1
0.338,0.33509024,0
0.326,0.586453324,0
0.5254,1.421780597,1
0.324,0.053428117,0
0.5304,-0.199095018,1
0.302,1.240629046,1
0.238,1.080893053,1
0.532,-0.264917679,1
0.5325,0.985749224,0
0.22,-0.623572417,1
0.238,-0.075989631,0
0.53135,-0.417128091,1
0.236,-0.313905405,1
0.5272,-0.467355661,1
0.238,-0.603778785,1
0.218,0.142600415,0
0.246,-0.678672564,1
0.5195,1.340444542,1
0.5181,-0.188990348,1
0.296,0.137648385,0
0.306,1.074041088,1
0.316,1.305877777,1
0.522,-0.104012527,1
0.33,0.899207772,1
0.316,-0.214206354,1
0.529,0.457969762,0
0.29,0.163037068,0
0.308,-0.374352559,1
0.53265,-0.011892663,1
0.236,-0.282943643,1
0.532,-0.251811079,1
0.53255,0.277940408,0
0.5307,0.170255421,0
0.5284,0.251268997,0
0.218,-0.002673804,0
0.236,-0.287855776,1
0.51975,-0.248331183,1
0.5206,-0.403701485,1
0.332,0.50627483,0
0.52115,1.180931899,1
0.328,1.124522069,1
0.52135,0.478940656,0
0.52085,-0.264522239,1
0.5212,1.11996857,1
0.318,-0.607330478,1
0.5216,0.303859301,0
0.328,0.277636423,0
0.5269,0.068402299,0
0.529,-0.142424572,1
0.34,1.060772994,1
0.53245,1.464044231,1
0.53265,1.106772543,1
0.238,-0.506693548,1
0.53265,0.062421691,0
0.236,-0.425583482,1
0.216,0.223212462,0
0.234,0.120465852,0
0.216,-0.456827176,1
0.532,-0.208365529,1
0.53,0.871535221,0
0.52825,0.593841978,0
0.224,0.749245611,1
0.242,0.989624984,1
0.224,0.196192867,0
0.244,1.184238662,1
0.226,1.166619961,1
0.517,0.928966487,0
0.302,1.029225598,1
0.312,0.538118142,0
0.294,0.976076991,1
0.314,0.006681599,0
0.296,1.29562892,1
0.52625,0.172919712,0
